PE, avg_PE, time
6.05307e+08 ,1.43322e+09 ,0.047934
6.05304e+08 ,1.42685e+09 ,0.0480658
6.05304e+08 ,1.42058e+09 ,0.0481994
6.05304e+08 ,1.4144e+09 ,0.048332
6.05304e+08 ,1.40832e+09 ,0.0484644
5.70286e+08 ,1.40207e+09 ,0.0485974
5.70286e+08 ,1.40207e+09 ,0.0487298
5.70286e+08 ,1.40207e+09 ,0.048868
5.70286e+08 ,1.40207e+09 ,0.0490026
5.70286e+08 ,1.40207e+09 ,0.0491353
5.70286e+08 ,1.40207e+09 ,0.0492687
5.70277e+08 ,1.3959e+09 ,0.0493994
5.70277e+08 ,1.3959e+09 ,0.04953
5.70277e+08 ,1.38983e+09 ,0.0496633
5.70277e+08 ,1.38983e+09 ,0.0497937
5.70277e+08 ,1.38983e+09 ,0.0499237
5.70277e+08 ,1.38983e+09 ,0.0500564
5.70277e+08 ,1.38385e+09 ,0.0501894
5.70274e+08 ,1.37796e+09 ,0.0503228
5.70274e+08 ,1.37214e+09 ,0.0504577
5.70274e+08 ,1.37214e+09 ,0.0505935
5.70256e+08 ,1.36642e+09 ,0.0507291
5.70256e+08 ,1.36642e+09 ,0.0508629
5.70256e+08 ,1.36642e+09 ,0.0509962
5.70256e+08 ,1.36642e+09 ,0.0511299
5.70256e+08 ,1.36642e+09 ,0.0512633
5.70256e+08 ,1.36642e+09 ,0.0513939
5.70256e+08 ,1.36077e+09 ,0.0515276
5.70256e+08 ,1.3552e+09 ,0.0516651
5.70256e+08 ,1.3552e+09 ,0.0518018
5.70255e+08 ,1.34971e+09 ,0.0519357
5.70255e+08 ,1.34971e+09 ,0.0520725
5.70255e+08 ,1.3443e+09 ,0.0522034
5.70255e+08 ,1.3443e+09 ,0.0523379
5.70255e+08 ,1.3443e+09 ,0.0524681
5.70235e+08 ,1.33896e+09 ,0.0526033
5.70235e+08 ,1.33896e+09 ,0.0527373
5.70235e+08 ,1.33896e+09 ,0.05287
5.70235e+08 ,1.33896e+09 ,0.0530025
5.69501e+08 ,1.33369e+09 ,0.0531352
5.69501e+08 ,1.33369e+09 ,0.0532654
5.69501e+08 ,1.33369e+09 ,0.0533953
5.69501e+08 ,1.32849e+09 ,0.0535286
5.69501e+08 ,1.32337e+09 ,0.0536582
5.69501e+08 ,1.32337e+09 ,0.0537917
