PE, avg_PE, time
-6.10828 ,1.98596e+10 ,0.0688587
-6.10828 ,1.98596e+10 ,0.0689959
-6.10828 ,1.98596e+10 ,0.0691295
-6.10828 ,1.98596e+10 ,0.0692645
-6.10828 ,1.98596e+10 ,0.0694009
-6.10828 ,1.98596e+10 ,0.0695355
-6.10828 ,1.98596e+10 ,0.0696698
-6.10828 ,1.98596e+10 ,0.0698053
-6.10828 ,1.98596e+10 ,0.069939
-6.10828 ,1.98596e+10 ,0.0700735
-6.10828 ,1.98596e+10 ,0.070209
-6.10828 ,1.98596e+10 ,0.0703442
-6.10828 ,1.98596e+10 ,0.0704793
-6.10828 ,1.98596e+10 ,0.0706144
-6.10828 ,1.98596e+10 ,0.0707484
-6.10828 ,1.98596e+10 ,0.0708831
-6.10828 ,1.98596e+10 ,0.0710179
-6.10828 ,1.98596e+10 ,0.0711532
-6.10828 ,1.98596e+10 ,0.0712876
-6.10828 ,1.98596e+10 ,0.071422
-6.10828 ,1.98596e+10 ,0.0715566
-6.10828 ,1.98596e+10 ,0.0716916
-6.10828 ,1.98596e+10 ,0.0718248
-6.10828 ,1.98596e+10 ,0.0719591
-6.10828 ,1.98596e+10 ,0.0720931
-6.10828 ,1.98596e+10 ,0.0722268
-6.10828 ,1.98596e+10 ,0.0723597
-6.10828 ,1.98596e+10 ,0.0724939
-6.10828 ,1.98596e+10 ,0.0726294
-6.10828 ,1.98596e+10 ,0.0727673
-6.10828 ,1.98596e+10 ,0.0729042
-6.10828 ,1.98596e+10 ,0.0730406
-6.10828 ,1.98596e+10 ,0.0731763
-6.10828 ,1.98596e+10 ,0.073317
-6.10828 ,1.98596e+10 ,0.0734519
-6.10828 ,1.98596e+10 ,0.0735855
-6.10828 ,1.98596e+10 ,0.0737194
-6.10828 ,1.98596e+10 ,0.0738545
-6.10828 ,1.98596e+10 ,0.0739886
-6.10828 ,1.98596e+10 ,0.0741239
-7.27642 ,1.83319e+10 ,0.0742581
-7.27642 ,1.83319e+10 ,0.0743918
-7.27642 ,1.83319e+10 ,0.0745257
-7.27642 ,1.83319e+10 ,0.0746598
-7.27642 ,1.83319e+10 ,0.0747953
-7.27642 ,1.83319e+10 ,0.0749292
-7.27642 ,1.83319e+10 ,0.0750639
-7.27642 ,1.83319e+10 ,0.0751976
-7.27642 ,1.83319e+10 ,0.075334
-7.27642 ,1.83319e+10 ,0.0754687
-7.27642 ,1.83319e+10 ,0.0756041
-7.27642 ,1.83319e+10 ,0.0757382
-7.27642 ,1.83319e+10 ,0.0758732
-7.27642 ,1.83319e+10 ,0.0760082
-7.27642 ,1.83319e+10 ,0.0761424
-7.27642 ,1.83319e+10 ,0.0762753
-7.27642 ,1.83319e+10 ,0.0764094
-7.27642 ,1.83319e+10 ,0.0765448
-7.27642 ,1.83319e+10 ,0.0766776
-7.27642 ,1.83319e+10 ,0.0768159
-7.27642 ,1.83319e+10 ,0.0769519
-7.27642 ,1.83319e+10 ,0.0770863
-7.27642 ,1.83319e+10 ,0.0772211
-7.27642 ,1.83319e+10 ,0.0773548
-7.27642 ,1.83319e+10 ,0.0774907
-7.27642 ,1.83319e+10 ,0.0776253
-7.27642 ,1.83319e+10 ,0.0777607
-7.27642 ,1.83319e+10 ,0.0778966
-7.27642 ,1.83319e+10 ,0.0780307
-7.27642 ,1.83319e+10 ,0.0781643
-7.53769 ,1.70225e+10 ,0.0782981
-7.53769 ,1.70225e+10 ,0.0784322
-7.53769 ,1.70225e+10 ,0.0785665
-7.53769 ,1.70225e+10 ,0.0787006
-7.53769 ,1.70225e+10 ,0.0788346
-7.53769 ,1.70225e+10 ,0.0789699
-7.53769 ,1.70225e+10 ,0.0791056
-7.53769 ,1.70225e+10 ,0.0792407
-7.53769 ,1.70225e+10 ,0.0793797
-7.53769 ,1.70225e+10 ,0.0795141
-7.53769 ,1.70225e+10 ,0.0796479
-7.53769 ,1.70225e+10 ,0.079782
-7.53769 ,1.70225e+10 ,0.0799173
-7.53769 ,1.70225e+10 ,0.0800492
-7.53769 ,1.70225e+10 ,0.0801841
-7.53769 ,1.70225e+10 ,0.0803192
-7.53769 ,1.70225e+10 ,0.0804551
-7.53769 ,1.70225e+10 ,0.0805883
-7.53769 ,1.70225e+10 ,0.0807234
-7.53769 ,1.70225e+10 ,0.0808614
-7.53769 ,1.70225e+10 ,0.080998
-7.53769 ,1.70225e+10 ,0.0811325
-7.53769 ,1.70225e+10 ,0.0812682
-7.53769 ,1.70225e+10 ,0.0814021
-7.53769 ,1.70225e+10 ,0.0815364
-7.53769 ,1.70225e+10 ,0.0816703
-7.53769 ,1.70225e+10 ,0.0818052
-7.53769 ,1.70225e+10 ,0.0819398
-7.53769 ,1.70225e+10 ,0.0820718
-7.53769 ,1.70225e+10 ,0.0822066
-7.53769 ,1.70225e+10 ,0.0823413
-7.53769 ,1.70225e+10 ,0.0824763
-7.53769 ,1.70225e+10 ,0.0826096
-7.53769 ,1.70225e+10 ,0.0827427
-7.53769 ,1.70225e+10 ,0.0828766
-7.53769 ,1.70225e+10 ,0.083011
-7.53769 ,1.70225e+10 ,0.0831454
-7.53769 ,1.70225e+10 ,0.0832806
-7.53769 ,1.70225e+10 ,0.0834151
-7.53769 ,1.70225e+10 ,0.08355
-7.53769 ,1.70225e+10 ,0.083685
-7.53769 ,1.70225e+10 ,0.0838183
-7.53769 ,1.70225e+10 ,0.0839513
-7.53769 ,1.70225e+10 ,0.0840866
-7.53769 ,1.70225e+10 ,0.0842221
-7.53769 ,1.70225e+10 ,0.0843561
-7.53769 ,1.70225e+10 ,0.0844893
-7.53769 ,1.70225e+10 ,0.0846245
-7.53769 ,1.70225e+10 ,0.0847616
-7.53769 ,1.70225e+10 ,0.0848961
-7.53769 ,1.70225e+10 ,0.0850317
-7.53769 ,1.70225e+10 ,0.0851662
-7.53769 ,1.70225e+10 ,0.0853044
-7.53769 ,1.70225e+10 ,0.0854367
-7.53769 ,1.70225e+10 ,0.0855711
-7.53769 ,1.70225e+10 ,0.0857063
-7.53769 ,1.70225e+10 ,0.0858407
-7.53769 ,1.70225e+10 ,0.0859742
-7.53769 ,1.70225e+10 ,0.0861092
-7.53769 ,1.70225e+10 ,0.0862416
-7.53769 ,1.70225e+10 ,0.0863768
-7.53769 ,1.70225e+10 ,0.0865116
-7.53769 ,1.70225e+10 ,0.0866455
-7.53769 ,1.70225e+10 ,0.0867804
-7.53769 ,1.70225e+10 ,0.0869158
-7.53769 ,1.70225e+10 ,0.0870527
-7.53769 ,1.70225e+10 ,0.0871886
-7.53769 ,1.70225e+10 ,0.0873396
-7.53769 ,1.70225e+10 ,0.0874736
-7.53769 ,1.70225e+10 ,0.0876082
-7.53769 ,1.70225e+10 ,0.0877421
-7.53769 ,1.70225e+10 ,0.0878775
-7.53769 ,1.70225e+10 ,0.0880114
-7.53769 ,1.70225e+10 ,0.0881456
-7.53769 ,1.70225e+10 ,0.0882812
-7.93601 ,1.58876e+10 ,0.0884158
-7.93601 ,1.58876e+10 ,0.0885496
-7.93601 ,1.58876e+10 ,0.0886845
-7.93601 ,1.58876e+10 ,0.0888228
-7.93601 ,1.58876e+10 ,0.0889598
-7.93601 ,1.58876e+10 ,0.0890931
-7.93601 ,1.58876e+10 ,0.089227
-7.93601 ,1.58876e+10 ,0.0893608
-7.93601 ,1.58876e+10 ,0.0894945
-7.93601 ,1.58876e+10 ,0.0896285
-7.93601 ,1.58876e+10 ,0.0897621
-7.93601 ,1.58876e+10 ,0.0898944
-7.93601 ,1.58876e+10 ,0.0900285
-7.93601 ,1.58876e+10 ,0.0901633
-7.93601 ,1.58876e+10 ,0.0902988
-7.93601 ,1.58876e+10 ,0.0904333
-7.93601 ,1.58876e+10 ,0.0905667
-7.93601 ,1.58876e+10 ,0.0907012
-7.93601 ,1.58876e+10 ,0.0908375
-7.93601 ,1.58876e+10 ,0.0909748
